source,tier,match_id,participant_id,is_dj,position,champion,win,game_version,game_min,cs10,cs14,cspm_0_10,cspm_10_20,cs10_delta,xp10_delta,gold10_delta,deaths_pre10,first_death_min,died,wards_pm_pre20,wardkills_pre20,cw_pre20,first_cw_min,first_leg_min,early_kp,b_team_dragons,b_team_towers,b_kda,b_gold_share,b_dmg_share,b_kp,b_game_min,b_win
cohort,BRONZE,NA1_5588381307,2,0,JUNGLE,Lillia,0,16.13.790.6961,34.22,58,79,5.8,6.8,3,206,-10,0,12.007,1,0.05,2,1,16.193,10.588,0.3684,2,6,2.5,0.1949,0.176,0.3846,34.22,0
cohort,BRONZE,NA1_5588381307,3,0,MIDDLE,Locke,0,16.13.790.6961,34.22,79,110,7.9,8.1,-1,636,1309,0,10.649,1,0.25,2,2,10.921,8.921,0.6316,2,6,4.125,0.2474,0.3034,0.6346,34.22,0
cohort,BRONZE,NA1_5588381307,4,0,BOTTOM,MissFortune,0,16.13.790.6961,34.22,72,90,7.2,6.8,24,788,1260,2,7.599,1,0.25,0,0,,7.667,0.3684,2,6,1.818,0.2116,0.2126,0.3846,34.22,0
cohort,BRONZE,NA1_5588381307,5,0,UTILITY,Pyke,0,16.13.790.6961,34.22,22,35,2.2,1.9,4,-14,135,2,6.885,1,0.5,0,0,,13.21,0.5263,2,6,4.167,0.1764,0.1008,0.4808,34.22,0
cohort,BRONZE,NA1_5588381307,6,0,TOP,Garen,1,16.13.790.6961,34.22,74,117,7.4,7.4,22,407,-18,1,8.625,1,0.35,0,0,,12.992,0.3846,3,11,2.333,0.23,0.2895,0.4667,34.22,1
cohort,BRONZE,NA1_5588381307,7,0,JUNGLE,Kayn,1,16.13.790.6961,34.22,55,71,5.5,5.6,-3,-206,10,2,6.002,1,0.5,0,0,,10.434,0.3077,3,11,2.0,0.2085,0.2191,0.4889,34.22,1
cohort,BRONZE,NA1_5588381307,8,0,MIDDLE,Irelia,1,16.13.790.6961,34.22,80,103,8.0,7.7,1,-636,-1309,3,1.702,1,0.25,0,0,,10.738,0.0769,3,11,0.857,0.1919,0.1152,0.2667,34.22,1
cohort,BRONZE,NA1_5588381307,9,0,BOTTOM,Akshan,1,16.13.790.6961,34.22,48,74,4.8,7.1,-24,-788,-1260,2,6.104,1,1.0,0,0,,11.52,0.3077,3,11,1.333,0.2138,0.1667,0.2667,34.22,1
cohort,BRONZE,NA1_5588381307,10,0,UTILITY,Zyra,1,16.13.790.6961,34.22,18,29,1.8,2.1,-4,14,-135,1,2.104,1,9.0,2,1,18.057,15.711,0.2308,3,11,2.0,0.1558,0.2095,0.4,34.22,1
cohort,IRON,NA1_5462143784,1,0,TOP,Gragas,1,16.1.737.4870,27.75,46,75,4.6,6.4,2,707,76,0,25.53,1,0.35,0,0,,10.624,0.2105,2,11,17.0,0.1951,0.2187,0.3864,27.75,1
cohort,IRON,NA1_5462143784,2,0,JUNGLE,Warwick,1,16.1.737.4870,27.75,41,59,4.1,4.6,17,943,1276,2,2.272,1,20.95,1,1,11.972,20.551,0.5789,2,11,2.667,0.2113,0.1005,0.3636,27.75,1
cohort,IRON,NA1_5462143784,3,0,MIDDLE,Leblanc,1,16.1.737.4870,27.75,49,73,4.9,7.0,-11,799,64,0,24.069,1,0.45,1,0,,13.751,0.3158,2,11,20.0,0.1733,0.1935,0.4545,27.75,1
cohort,IRON,NA1_5462143784,4,0,BOTTOM,MissFortune,1,16.1.737.4870,27.75,53,68,5.3,4.8,20,248,833,2,7.226,1,0.05,0,0,,11.954,0.5789,2,11,5.8,0.2658,0.3323,0.6591,27.75,1
cohort,IRON,NA1_5462143784,5,0,UTILITY,Anivia,1,16.1.737.4870,27.75,13,16,1.3,0.6,-2,469,51,0,17.613,1,1.1,3,2,3.575,15.582,0.4211,2,11,11.0,0.1544,0.155,0.5,27.75,1
cohort,IRON,NA1_5462143784,6,0,TOP,Sett,0,16.1.737.4870,27.75,44,67,4.4,4.7,-2,-707,-76,2,3.379,1,0.4,0,0,,20.608,0.2857,1,0,0.222,0.1801,0.1562,0.1333,27.75,0
cohort,IRON,NA1_5462143784,7,0,JUNGLE,Evelynn,0,16.1.737.4870,27.75,24,36,2.4,4.5,-17,-943,-1276,4,2.839,1,0.3,0,0,,19.117,0.5714,1,0,0.818,0.2505,0.2554,0.6,27.75,0
cohort,IRON,NA1_5462143784,8,0,MIDDLE,Zed,0,16.1.737.4870,27.75,60,70,6.0,5.0,11,-799,-64,1,8.459,1,0.35,1,0,,14.953,0.4286,1,0,0.545,0.2031,0.2959,0.4,27.75,0
cohort,IRON,NA1_5462143784,9,0,BOTTOM,Xayah,0,16.1.737.4870,27.75,33,45,3.3,4.1,-20,-248,-833,2,2.546,1,0.45,0,0,,18.771,0.4286,1,0,0.714,0.1944,0.2177,0.3333,27.75,0
cohort,IRON,NA1_5462143784,10,0,UTILITY,Rakan,0,16.1.737.4870,27.75,15,21,1.5,1.4,2,-469,-51,1,5.017,1,0.9,8,2,5.149,17.063,0.4286,1,0,1.167,0.1719,0.0749,0.4667,27.75,0
cohort,IRON,NA1_5462186753,1,0,TOP,Kled,1,16.1.737.4870,30.55,50,90,5.0,10.6,9,817,739,0,,0,0.25,1,0,,11.971,0.5714,1,6,19,0.261,0.3246,0.7308,30.55,1
cohort,IRON,NA1_5462186753,2,0,JUNGLE,Jax,1,16.1.737.4870,30.55,48,64,4.8,5.0,-5,-275,76,1,9.386,1,0.4,1,0,,13.569,0.4286,1,6,2.167,0.213,0.2615,0.5,30.55,1
cohort,IRON,NA1_5462186753,3,0,MIDDLE,Galio,1,16.1.737.4870,30.55,39,63,3.9,6.4,-35,-532,-121,0,15.486,1,0.4,0,0,,12.872,0.4286,1,6,7.0,0.1802,0.1442,0.5385,30.55,1
cohort,IRON,NA1_5462186753,4,0,BOTTOM,Twitch,1,16.1.737.4870,30.55,57,81,5.7,5.7,-2,-119,-36,0,15.398,1,0.45,2,0,,14.899,0.0,1,6,1.6,0.1969,0.1541,0.3077,30.55,1
cohort,IRON,NA1_5462186753,5,0,UTILITY,Ashe,1,16.1.737.4870,30.55,12,21,1.2,1.8,9,247,141,1,9.476,1,0.4,4,2,4.133,12.485,0.0,1,6,5.0,0.1489,0.1155,0.3846,30.55,1
cohort,IRON,NA1_5462186753,6,0,TOP,Irelia,0,16.1.737.4870,30.55,41,63,4.1,6.4,-9,-817,-739,2,4.546,1,0.4,0,0,,17.633,0.25,2,4,0.125,0.1856,0.1371,0.0667,30.55,0
cohort,IRON,NA1_5462186753,7,0,JUNGLE,Rengar,0,16.1.737.4870,30.55,53,76,5.3,5.2,5,275,-76,0,12.43,1,0.6,2,2,5.129,10.405,0.75,2,4,2.0,0.2069,0.2587,0.8,30.55,0
cohort,IRON,NA1_5462186753,8,0,MIDDLE,Mel,0,16.1.737.4870,30.55,74,113,7.4,10.0,35,532,121,1,7.402,1,0.25,0,0,,12.392,0.25,2,4,2.0,0.2411,0.303,0.6667,30.55,0
cohort,IRON,NA1_5462186753,9,0,BOTTOM,Smolder,0,16.1.737.4870,30.55,59,96,5.9,9.8,2,119,36,0,24.832,1,0.45,2,0,,12.458,0.5,2,4,4.0,0.218,0.2119,0.5333,30.55,0
cohort,IRON,NA1_5462186753,10,0,UTILITY,Soraka,0,16.1.737.4870,30.55,3,9,0.3,0.7,-9,-247,-141,1,6.916,1,0.75,4,2,3.732,16.11,0.25,2,4,1.6,0.1484,0.0892,0.5333,30.55,0
cohort,IRON,NA1_5462227712,1,0,TOP,Quinn,0,16.1.737.4870,19.63,46,72,4.6,5.08,-17,-212,-506,2,2.804,1,0.2,0,0,,13.021,0.6667,2,0,0.5,0.2111,0.3875,0.5,19.63,0
cohort,IRON,NA1_5462227712,2,0,JUNGLE,DrMundo,0,16.1.737.4870,19.63,68,90,6.8,5.391,28,881,69,1,6.604,1,0.4,1,0,,14.814,0.0,2,0,0.0,0.2075,0.0906,0.0,19.63,0
cohort,IRON,NA1_5462227712,3,0,MIDDLE,Swain,0,16.1.737.4870,19.63,34,49,3.4,4.147,-46,-1153,-1689,1,6.438,1,0.1,0,0,,15.507,0.3333,2,0,1.0,0.1726,0.2249,0.5,19.63,0
cohort,IRON,NA1_5462227712,4,0,BOTTOM,Jinx,0,16.1.737.4870,19.63,53,77,5.3,6.843,-10,-688,-1070,3,4.373,1,0.35,1,0,,11.333,0.3333,2,0,0.75,0.2563,0.1842,0.5,19.63,0
cohort,IRON,NA1_5462227712,5,0,UTILITY,Soraka,0,16.1.737.4870,19.63,5,8,0.5,0.518,-2,466,-1039,1,4.264,1,0.9,2,1,4.533,18.332,0.3333,2,0,1.5,0.1525,0.1128,0.5,19.63,0
cohort,IRON,NA1_5462227712,6,0,TOP,Kayle,1,16.1.737.4870,19.63,63,93,6.3,9.331,17,212,506,1,7.124,1,0.3,1,0,,14.071,0.3636,0,4,1.667,0.2049,0.1687,0.2632,19.63,1
cohort,IRON,NA1_5462227712,7,0,JUNGLE,Shaco,1,16.1.737.4870,19.63,40,74,4.0,6.221,-28,-881,-69,0,,0,0.4,0,0,,14.407,0.2727,0,4,6,0.1727,0.0844,0.3158,19.63,1
cohort,IRON,NA1_5462227712,8,0,MIDDLE,Graves,1,16.1.737.4870,19.63,80,114,8.0,9.124,46,1153,1689,0,,0,0.2,0,0,,9.732,0.4545,0,4,12,0.2848,0.4332,0.6316,19.63,1
cohort,IRON,NA1_5462227712,9,0,BOTTOM,Tristana,1,16.1.737.4870,19.63,63,82,6.3,5.806,10,688,1070,0,18.21,1,0.25,1,0,,8.955,0.3636,0,4,4.0,0.1775,0.0934,0.2105,19.63,1
cohort,IRON,NA1_5462227712,10,0,UTILITY,Nidalee,1,16.1.737.4870,19.63,7,16,0.7,3.11,2,-466,1039,0,10.523,1,1.15,1,1,4.659,11.06,0.4545,0,4,3.5,0.16,0.2202,0.3684,19.63,1
cohort,IRON,NA1_5541335115,1,0,TOP,Garen,0,16.8.764.3737,27.98,56,87,5.6,8.9,-22,-568,-809,0,10.114,1,0.1,0,0,,14.478,0.125,0,0,0.8,0.2295,0.161,0.25,27.98,0
cohort,IRON,NA1_5541335115,2,0,JUNGLE,Hecarim,0,16.8.764.3737,27.98,46,62,4.6,4.1,2,190,98,1,1.723,1,0.3,0,0,,14.96,0.375,0,0,0.75,0.1959,0.1628,0.375,27.98,0
cohort,IRON,NA1_5541335115,3,0,MIDDLE,Yone,0,16.8.764.3737,27.98,23,41,2.3,4.7,-28,150,477,0,13.735,1,0.1,0,0,,15.603,0.625,0,0,0.909,0.1999,0.295,0.625,27.98,0
cohort,IRON,NA1_5541335115,4,0,BOTTOM,Smolder,0,16.8.764.3737,27.98,48,75,4.8,6.2,-10,-124,192,1,1.533,1,0.2,0,0,,9.489,0.375,0,0,1.167,0.2219,0.2982,0.4375,27.98,0
cohort,IRON,NA1_5541335115,5,0,UTILITY,Thresh,0,16.8.764.3737,27.98,14,19,1.4,1.2,-3,74,-638,1,8.806,1,0.75,4,7,6.144,16.186,0.375,0,0,1.143,0.1528,0.083,0.5,27.98,0
cohort,IRON,NA1_5541335115,6,0,TOP,Yorick,1,16.8.764.3737,27.98,78,107,7.8,7.7,22,568,809,0,19.74,1,9.35,1,3,5.917,11.772,0.3333,3,10,21.0,0.2283,0.1949,0.5676,27.98,1
cohort,IRON,NA1_5541335115,7,0,JUNGLE,Shyvana,1,16.8.764.3737,27.98,44,67,4.4,7.3,-2,-190,-98,2,4.805,1,0.1,0,0,,16.647,0.7778,3,10,7.0,0.2224,0.1975,0.5676,27.98,1
cohort,IRON,NA1_5541335115,8,0,MIDDLE,Yasuo,1,16.8.764.3737,27.98,51,81,5.1,4.3,28,-150,-477,2,1.399,1,0.4,0,0,,16.643,0.2222,3,10,2.143,0.1586,0.1592,0.4054,27.98,1
cohort,IRON,NA1_5541335115,9,0,BOTTOM,MissFortune,1,16.8.764.3737,27.98,58,86,5.8,6.9,10,124,-192,1,8.872,1,0.25,2,0,,12.375,0.7778,3,10,7.667,0.2206,0.2077,0.6216,27.98,1
cohort,IRON,NA1_5541335115,10,0,UTILITY,Lux,1,16.8.764.3737,27.98,17,23,1.7,1.9,3,-74,638,1,8.934,1,1.1,6,1,0.097,13.8,0.5556,3,10,6.667,0.1701,0.2408,0.5405,27.98,1
cohort,IRON,NA1_5542851245,1,0,TOP,Renekton,1,16.8.764.3737,48.98,58,86,5.8,7.1,0,631,517,0,22.049,1,0.25,2,0,,10.485,0.6667,5,11,4.75,0.2106,0.2047,0.4222,48.98,1
cohort,IRON,NA1_5542851245,2,0,JUNGLE,Jax,1,16.8.764.3737,48.98,36,53,3.6,4.1,-24,-1127,-547,0,11.663,1,0.4,1,3,4.74,16.01,0.3333,5,11,2.667,0.2098,0.1242,0.3556,48.98,1
cohort,IRON,NA1_5542851245,3,0,MIDDLE,Seraphine,1,16.8.764.3737,48.98,49,79,4.9,7.3,7,261,-104,1,2.307,1,0.3,0,0,,13.12,0.0,5,11,2.444,0.2051,0.2367,0.4889,48.98,1
cohort,IRON,NA1_5542851245,4,0,BOTTOM,Xayah,1,16.8.764.3737,48.98,30,45,3.0,3.3,-26,-394,-730,2,7.745,1,0.35,2,0,,17.641,0.0,5,11,1.0,0.1512,0.0848,0.2889,48.98,1
cohort,IRON,NA1_5542851245,5,0,UTILITY,Velkoz,1,16.8.764.3737,48.98,12,23,1.2,3.8,2,-252,-262,0,11.885,1,0.85,0,0,,12.293,0.3333,5,11,3.111,0.2233,0.3497,0.6222,48.98,1
cohort,IRON,NA1_5542851245,6,0,TOP,Yorick,0,16.8.764.3737,48.98,58,90,5.8,8.8,0,-631,-517,2,7.439,1,15.7,1,1,6.089,15.04,0.0,2,9,0.818,0.1975,0.1736,0.2195,48.98,0
cohort,IRON,NA1_5542851245,7,0,JUNGLE,Kayn,0,16.8.764.3737,48.98,60,84,6.0,8.1,24,1127,547,0,11.806,1,0.25,2,0,,12.27,0.25,2,9,2.667,0.1929,0.1205,0.3902,48.98,0
cohort,IRON,NA1_5542851245,8,0,MIDDLE,Yone,0,16.8.764.3737,48.98,42,63,4.2,5.3,-7,-261,104,0,15.843,1,0.05,0,0,,14.687,0.5,2,9,1.636,0.1537,0.2164,0.439,48.98,0
cohort,IRON,NA1_5542851245,9,0,BOTTOM,MissFortune,0,16.8.764.3737,48.98,56,83,5.6,5.2,26,394,730,0,14.598,1,0.35,0,0,,10.486,0.5,2,9,2.5,0.2781,0.2524,0.6098,48.98,0
cohort,IRON,NA1_5542851245,10,0,UTILITY,Lux,0,16.8.764.3737,48.98,10,11,1.0,1.9,-2,252,262,0,17.209,1,0.55,1,1,8.694,12.696,0.625,2,9,3.429,0.1778,0.2371,0.5854,48.98,0
cohort,IRON,NA1_5542883469,1,0,TOP,DrMundo,0,16.8.764.3737,28.0,44,66,4.4,5.2,-24,-462,-1549,2,1.589,1,0.65,0,0,,13.624,0.1818,1,4,0.857,0.1897,0.1599,0.2222,28.0,0
cohort,IRON,NA1_5542883469,2,0,JUNGLE,Warwick,0,16.8.764.3737,28.0,21,30,2.1,3.1,-27,-667,581,3,4.49,1,16.95,0,0,,13.491,0.3636,1,4,1.333,0.1854,0.1266,0.4444,28.0,0
cohort,IRON,NA1_5542883469,3,0,MIDDLE,Yone,0,16.8.764.3737,28.0,51,77,5.1,7.5,8,487,66,1,9.148,1,0.3,0,0,,11.48,0.5455,1,4,2.667,0.2458,0.3653,0.5926,28.0,0
cohort,IRON,NA1_5542883469,4,0,BOTTOM,Ashe,0,16.8.764.3737,28.0,45,67,4.5,4.9,-8,23,-456,1,8.379,1,0.35,0,0,,15.998,0.1818,1,4,1.143,0.1892,0.1156,0.2963,28.0,0
cohort,IRON,NA1_5542883469,5,0,UTILITY,Lux,0,16.8.764.3737,28.0,20,29,2.0,2.3,5,-163,168,0,10.568,1,0.65,2,0,,20.013,0.1818,1,4,1.8,0.19,0.2326,0.3333,28.0,0
cohort,IRON,NA1_5542883469,6,0,TOP,Jayce,1,16.8.764.3737,28.0,68,91,6.8,7.6,24,462,1549,1,3.032,1,0.25,0,0,,7.681,0.5,3,9,1.889,0.2721,0.4097,0.5,28.0,1
cohort,IRON,NA1_5542883469,7,0,JUNGLE,Viego,1,16.8.764.3737,28.0,48,78,4.8,7.2,27,667,-581,2,5.56,1,0.35,0,1,14.875,14.097,0.2857,3,9,1.714,0.1784,0.1465,0.3529,28.0,1
cohort,IRON,NA1_5542883469,8,0,MIDDLE,Veigar,1,16.8.764.3737,28.0,43,56,4.3,5.0,-8,-487,-66,3,4.452,1,0.15,0,0,,9.551,0.2143,3,9,1.625,0.178,0.1383,0.3824,28.0,1
cohort,IRON,NA1_5542883469,9,0,BOTTOM,MissFortune,1,16.8.764.3737,28.0,53,75,5.3,4.2,8,-23,456,1,8.373,1,0.25,0,2,17.124,12.312,0.3571,3,9,4.0,0.2058,0.1107,0.4706,28.0,1
cohort,IRON,NA1_5542883469,10,0,UTILITY,Xerath,1,16.8.764.3737,28.0,15,24,1.5,3.4,-5,163,-168,0,,0,0.85,6,1,10.904,16.244,0.2143,3,9,13,0.1656,0.1948,0.3824,28.0,1
cohort,IRON,NA1_5557085879,1,0,TOP,Irelia,1,16.9.772.8292,19.55,70,97,7.0,9.311,19,283,317,2,3.469,1,0.15,0,0,,10.794,0.25,1,4,4.0,0.2063,0.2016,0.2581,19.55,1
cohort,IRON,NA1_5557085879,2,0,JUNGLE,Pantheon,1,16.9.772.8292,19.55,49,72,4.9,5.858,-15,-451,65,0,,0,0.35,1,0,,11.006,0.375,1,4,13,0.1917,0.1712,0.4194,19.55,1
cohort,IRON,NA1_5557085879,3,0,MIDDLE,Garen,1,16.9.772.8292,19.55,66,96,6.6,7.428,21,569,325,1,4.104,1,0.4,0,3,6.346,13.77,0.125,1,4,5.0,0.2237,0.2709,0.3226,19.55,1
cohort,IRON,NA1_5557085879,4,0,BOTTOM,Samira,1,16.9.772.8292,19.55,62,83,6.2,7.114,5,53,99,1,8.259,1,0.1,0,2,6.435,10.858,0.5,1,4,4.0,0.23,0.2255,0.3871,19.55,1
cohort,IRON,NA1_5557085879,5,0,UTILITY,Morgana,1,16.9.772.8292,19.55,10,16,1.0,2.825,2,-59,340,1,8.218,1,0.6,6,5,2.088,16.116,0.625,1,4,5.0,0.1483,0.1308,0.4839,19.55,1
cohort,IRON,NA1_5557085879,6,0,TOP,Teemo,0,16.9.772.8292,19.55,51,72,5.1,7.951,-19,-283,-317,2,3.393,1,1.4,0,0,,11.609,0.2857,1,0,0.333,0.1945,0.2642,0.2,19.55,0
cohort,IRON,NA1_5557085879,7,0,JUNGLE,Shen,0,16.9.772.8292,19.55,64,85,6.4,5.022,15,451,-65,0,12.35,1,4.45,1,0,,10.016,0.2857,1,0,0.4,0.1776,0.147,0.2,19.55,0
cohort,IRON,NA1_5557085879,8,0,MIDDLE,Anivia,0,16.9.772.8292,19.55,45,62,4.5,6.382,-21,-569,-325,1,4.754,1,0.35,0,0,,10.503,0.1429,1,0,0.4,0.1942,0.1283,0.2,19.55,0
cohort,IRON,NA1_5557085879,9,0,BOTTOM,Draven,0,16.9.772.8292,19.55,57,78,5.7,5.545,-5,-53,-99,1,1.35,1,0.3,2,0,,9.123,0.5714,1,0,1.0,0.273,0.2604,0.6,19.55,0
cohort,IRON,NA1_5557085879,10,0,UTILITY,Velkoz,0,16.9.772.8292,19.55,8,9,0.8,0.628,-2,59,-340,3,1.095,1,0.45,0,0,,13.044,0.5714,1,0,0.778,0.1606,0.2001,0.7,19.55,0
cohort,IRON,NA1_5557106516,1,0,TOP,Yorick,1,16.9.772.8292,24.07,37,56,3.7,5.6,-21,200,-28,1,2.589,1,11.0,0,0,,15.737,0.2273,3,9,3.333,0.1836,0.1956,0.2326,24.07,1
cohort,IRON,NA1_5557106516,2,0,JUNGLE,XinZhao,1,16.9.772.8292,24.07,51,90,5.1,10.1,19,1018,2022,1,4.342,1,0.2,0,3,4.455,8.761,0.3636,3,9,8.5,0.2412,0.1788,0.3953,24.07,1
cohort,IRON,NA1_5557106516,3,0,MIDDLE,Ahri,1,16.9.772.8292,24.07,48,67,4.8,4.0,12,1349,1460,0,11.272,1,0.15,0,0,,9.245,0.3636,3,9,2.833,0.1778,0.1994,0.3953,24.07,1
cohort,IRON,NA1_5557106516,4,0,BOTTOM,Smolder,1,16.9.772.8292,24.07,41,72,4.1,6.3,4,462,132,2,4.39,1,0.35,0,0,,9.313,0.2273,3,9,2.857,0.218,0.2184,0.4651,24.07,1
cohort,IRON,NA1_5557106516,5,0,UTILITY,Veigar,1,16.9.772.8292,24.07,20,26,2.0,1.8,9,333,371,1,1.505,1,0.6,1,0,,9.225,0.3636,3,9,6.333,0.1793,0.2078,0.4419,24.07,1
cohort,IRON,NA1_5557106516,6,0,TOP,Sett,0,16.9.772.8292,24.07,58,81,5.8,7.2,21,-200,28,3,6.344,1,0.25,0,0,,14.351,0.1111,1,4,0.4,0.1806,0.2357,0.2,24.07,0
cohort,IRON,NA1_5557106516,7,0,JUNGLE,Shen,0,16.9.772.8292,24.07,32,57,3.2,3.2,-19,-1018,-2022,4,1.386,1,3.95,1,0,,13.797,0.1111,1,4,1.0,0.1663,0.1456,0.4,24.07,0
cohort,IRON,NA1_5557106516,8,0,MIDDLE,Yasuo,0,16.9.772.8292,24.07,36,62,3.6,7.2,-12,-1349,-1460,4,1.27,1,0.5,0,0,,11.406,0.2222,1,4,1.0,0.2428,0.2747,0.45,24.07,0
cohort,IRON,NA1_5557106516,9,0,BOTTOM,Ashe,0,16.9.772.8292,24.07,37,60,3.7,4.2,-4,-462,-132,3,4.382,1,0.3,0,0,,10.263,0.6667,1,4,1.0,0.2211,0.2002,0.45,24.07,0
cohort,IRON,NA1_5557106516,10,0,UTILITY,Lux,0,16.9.772.8292,24.07,11,26,1.1,3.2,-9,-333,-371,3,4.318,1,0.5,0,1,8.751,11.974,0.6667,1,4,1.143,0.1893,0.1437,0.4,24.07,0
cohort,IRON,NA1_5557911842,1,0,TOP,Warwick,1,16.9.772.8292,39.23,53,92,5.3,9.9,5,907,211,2,1.731,1,18.2,1,0,,13.893,0.2857,2,12,2.0,0.2398,0.1942,0.2917,39.23,1
cohort,IRON,NA1_5557911842,2,0,JUNGLE,MonkeyKing,1,16.9.772.8292,39.23,40,72,4.0,6.3,-9,-464,40,0,14.5,1,0.25,2,0,,14.588,0.5,2,12,3.0,0.2039,0.174,0.5,39.23,1
cohort,IRON,NA1_5557911842,3,0,MIDDLE,Mel,1,16.9.772.8292,39.23,55,88,5.5,5.6,9,110,955,1,7.823,1,0.25,1,0,,10.22,0.2143,2,12,3.429,0.2056,0.3396,0.5,39.23,1
cohort,IRON,NA1_5557911842,4,0,BOTTOM,Swain,1,16.9.772.8292,39.23,47,83,4.7,7.8,-3,316,114,2,6.436,1,0.5,3,1,8.585,13.13,0.5,2,12,2.0,0.2022,0.2369,0.4583,39.23,1
cohort,IRON,NA1_5557911842,5,0,UTILITY,Taric,1,16.9.772.8292,39.23,11,13,1.1,1.0,2,-153,-891,4,2.28,1,0.2,0,0,,9.902,0.5714,2,12,2.143,0.1485,0.0553,0.625,39.23,1
cohort,IRON,NA1_5557911842,6,0,TOP,Pantheon,0,16.9.772.8292,39.23,48,67,4.8,4.4,-5,-907,-211,3,2.801,1,0.1,0,0,,14.864,0.1667,3,3,1.5,0.1944,0.1825,0.4468,39.23,0
cohort,IRON,NA1_5557911842,7,0,JUNGLE,Olaf,0,16.9.772.8292,39.23,49,76,4.9,7.5,9,464,-40,2,7.141,1,0.2,2,4,5.542,11.079,0.4167,3,3,1.818,0.2005,0.1503,0.4255,39.23,0
cohort,IRON,NA1_5557911842,8,0,MIDDLE,Akali,0,16.9.772.8292,39.23,46,73,4.6,4.6,-9,-110,-955,1,7.458,1,0.2,0,0,,11.843,0.0,3,3,3.833,0.1869,0.1963,0.4894,39.23,0
cohort,IRON,NA1_5557911842,9,0,BOTTOM,Twitch,0,16.9.772.8292,39.23,50,72,5.0,4.1,3,-316,-114,1,7.32,1,0.2,2,0,,10.601,0.5833,3,3,3.444,0.2501,0.3293,0.6596,39.23,0
cohort,IRON,NA1_5557911842,10,0,UTILITY,Morgana,0,16.9.772.8292,39.23,9,21,0.9,1.8,-2,153,891,3,2.73,1,0.7,1,5,2.941,19.236,0.6667,3,3,3.5,0.1681,0.1417,0.5957,39.23,0
cohort,IRON,NA1_5559056112,1,0,TOP,Garen,1,16.9.772.8292,28.77,60,91,6.0,7.8,19,1372,933,0,19.504,1,0.35,2,1,14.971,14.786,0.1333,3,11,6.5,0.2111,0.2212,0.325,28.77,1
cohort,IRON,NA1_5559056112,2,0,JUNGLE,Volibear,1,16.9.772.8292,28.77,50,83,5.0,10.1,-11,-603,596,1,8.197,1,0.25,1,0,,11.636,0.3333,3,11,11.0,0.207,0.1329,0.275,28.77,1
cohort,IRON,NA1_5559056112,3,0,MIDDLE,Zed,1,16.9.772.8292,28.77,50,71,5.0,7.1,10,768,773,1,4.881,1,0.3,0,0,,10.484,0.6,3,11,13.5,0.2373,0.3866,0.675,28.77,1
cohort,IRON,NA1_5559056112,4,0,BOTTOM,Ezreal,1,16.9.772.8292,28.77,54,73,5.4,5.9,0,-645,-568,2,3.249,1,0.25,0,0,,17.404,0.2667,3,11,3.0,0.1909,0.1843,0.3,28.77,1
cohort,IRON,NA1_5559056112,5,0,UTILITY,Rell,1,16.9.772.8292,28.77,20,25,2.0,1.4,4,355,-794,0,21.094,1,0.8,4,4,4.821,17.186,0.4,3,11,10.0,0.1537,0.0751,0.5,28.77,1
cohort,IRON,NA1_5559056112,6,0,TOP,Trundle,0,16.9.772.8292,28.77,41,59,4.1,5.8,-19,-1372,-933,3,3.367,1,0.2,1,0,,17.191,0.0,1,0,0.6,0.2004,0.2597,0.5455,28.77,0
cohort,IRON,NA1_5559056112,7,0,JUNGLE,XinZhao,0,16.9.772.8292,28.77,61,85,6.1,5.4,11,603,-596,1,3.883,1,0.15,0,0,,14.014,0.0,1,0,0.714,0.2045,0.1876,0.4545,28.77,0
cohort,IRON,NA1_5559056112,8,0,MIDDLE,Anivia,0,16.9.772.8292,28.77,40,63,4.0,6.0,-10,-768,-773,4,3.107,1,0.35,0,0,,12.089,0.25,1,0,0.2,0.1845,0.2127,0.1818,28.77,0
cohort,IRON,NA1_5559056112,9,0,BOTTOM,Twitch,0,16.9.772.8292,28.77,54,71,5.4,5.6,0,645,568,0,10.075,1,0.3,0,0,,17.089,0.75,1,0,1.167,0.2032,0.1661,0.6364,28.77,0
cohort,IRON,NA1_5559056112,10,0,UTILITY,Maokai,0,16.9.772.8292,28.77,16,22,1.6,1.0,-4,-355,794,1,3.369,1,0.85,2,0,,17.268,0.75,1,0,1.286,0.2075,0.174,0.8182,28.77,0
cohort,IRON,NA1_5564092595,1,0,TOP,Naafiri,1,16.10.776.5552,42.57,59,89,5.9,8.4,19,739,933,1,7.622,1,0.2,0,0,,9.603,0.3333,5,7,3.5,0.2172,0.3029,0.42,42.57,1
cohort,IRON,NA1_5564092595,2,0,JUNGLE,Jax,1,16.10.776.5552,42.57,51,69,5.1,5.0,-6,-352,-779,0,22.682,1,0.4,0,0,,9.127,0.4167,5,7,5.75,0.2174,0.2044,0.46,42.57,1
cohort,IRON,NA1_5564092595,3,0,MIDDLE,Malzahar,1,16.10.776.5552,42.57,64,82,6.4,6.9,2,-768,-358,1,6.224,1,0.2,0,0,,17.41,0.25,5,7,2.5,0.1431,0.1046,0.3,42.57,1
cohort,IRON,NA1_5564092595,4,0,BOTTOM,Tristana,1,16.10.776.5552,42.57,56,84,5.6,7.1,9,543,569,2,3.782,1,0.1,0,0,,11.229,0.5,5,7,2.889,0.2707,0.3355,0.52,42.57,1
